Decoder Obj_Detector
0.028368 0.012371
0.030002 0.012004
0.028972 0.012992
0.028365 0.013803
0.028048 0.013190
0.028417 0.012280
0.029279 0.012300
0.030134 0.012311
0.028211 0.012981
0.029537 0.012827
0.028473 0.012650
0.028491 0.012174
0.029409 0.012682
0.028221 0.012208
0.028686 0.012465
0.027701 0.012864
0.028776 0.012887
0.027809 0.012182
0.027933 0.011942
0.029087 0.012089
0.029082 0.013460
0.028101 0.012544
0.026948 0.013091
0.028338 0.013299
0.031501 0.012212
0.041574 0.012024
0.028301 0.012425
0.028222 0.012102
0.028763 0.011913
0.028751 0.012150
0.028662 0.012359
0.027650 0.013500
0.027474 0.013263
0.028033 0.012024
0.028586 0.011802
0.029124 0.012411
0.029542 0.012574
0.028562 0.013041
0.029246 0.012960
0.029323 0.012632
0.029016 0.012088
0.028489 0.012942
0.031742 0.012053
0.029698 0.012440
0.028943 0.012300
0.038365 0.012434
0.029377 0.012645
0.028056 0.012940
0.027498 0.013018
0.027148 0.012047
0.028023 0.012772
0.027616 0.012599
0.028063 0.012407
0.027504 0.012391
0.027605 0.011771
0.028001 0.012741
0.027630 0.013358
0.028713 0.012856
0.027268 0.012676
0.027145 0.013391
0.027292 0.011799
0.027373 0.012366
0.028288 0.012420
0.027666 0.012865
0.033456 0.012781
0.028222 0.012138
0.027918 0.013106
0.028485 0.012478
0.026926 0.012486
0.027794 0.011952
0.028676 0.012314
0.028727 0.012590
0.028657 0.012618
0.028369 0.012314
0.028940 0.012649
0.026200 0.011806
0.027009 0.012444
0.025748 0.012100
0.026350 0.011786
0.026241 0.011819
0.025767 0.011751
0.025542 0.012476
0.050430 0.012716
0.038319 0.011684
0.024689 0.011476
0.025202 0.011493
0.025546 0.011753
0.025920 0.011725
0.025960 0.012473
0.045189 0.012676
0.050543 0.011533
0.024930 0.011711
0.005042 2.063068
0.004141 0.014551
0.003967 0.014543
0.004645 0.015653
0.003964 0.014556
0.004162 0.014459
0.003909 0.015128
0.003965 0.014563
0.003938 0.014732
0.003974 0.014712
0.004093 0.014581
0.003938 0.014730
0.004143 0.015065
0.003910 0.015568
0.005382 0.014441
0.004137 0.014410
0.003965 0.015169
0.005437 0.014937
0.006706 0.015147
0.003985 0.014361
0.003718 0.014927
0.004001 0.014503
0.004009 0.014305
0.003832 0.014509
0.003901 0.014652
0.003845 0.014528
0.004226 0.014795
0.003924 0.015778
0.004129 0.014289
0.004038 0.014426
0.003980 0.014414
0.004803 0.014479
0.003905 0.014418
0.004321 0.014770
0.004042 0.014736
0.004176 0.014428
0.003859 0.015326
0.004009 0.014239
0.004058 0.014569
0.003817 0.014527
0.003941 0.015082
0.003839 0.014654
0.004107 0.014771
0.003897 0.014905
0.004068 0.014200
0.003828 0.014584
0.003920 0.014151
0.004195 0.014566
0.003882 0.014513
0.004167 0.015081
0.003850 0.014868
0.007709 0.014505
0.003864 0.014825
0.003938 0.014165
0.004007 0.014399
0.003916 0.014672
0.003964 0.014909
0.003837 0.014393
0.004051 0.014874
0.003948 0.014616
0.004375 0.014696
0.004070 0.014298
0.003970 0.014223
0.004068 0.014515
0.003957 0.014313
0.004035 0.015233
0.003940 0.014742
0.004201 0.014132
0.003811 0.014368
0.004203 0.014579
0.003873 0.014809
0.003928 0.014348
0.004047 0.014449
0.003964 0.014691
0.004194 0.014577
0.004010 0.014773
0.004215 0.014377
0.003953 0.014858
0.004022 0.014141
0.004391 0.016135
0.004046 0.014525
0.004070 0.014697
0.003815 0.014417
0.003989 0.014247
0.004198 0.014518
0.004180 0.014597
0.004389 0.015453
0.004326 0.014784
0.007137 0.014585
0.004236 0.014650
0.004023 0.014490
0.004373 0.014513
0.004355 0.014728
0.007502 0.015363
0.040225 0.017795
0.035499 0.015311
0.027826 0.011907
0.027703 0.012003
0.027181 0.011982
0.028502 0.012442
0.041843 0.013410
0.027684 0.012405
0.027248 0.012778
0.027793 0.011924
0.046062 0.012508
0.027411 0.012691
0.027744 0.012278
0.028532 0.012120
0.027768 0.012157
0.028241 0.012012
0.045641 0.013438
0.045137 0.013178
0.032276 0.012636
0.030580 0.011969
0.028387 0.012741
0.032348 0.012126
0.027214 0.012265
0.044162 0.012056
0.049577 0.014645
0.035384 0.012192
0.027211 0.012803
0.047177 0.011974
0.026950 0.011990
0.027363 0.012123
0.026973 0.011807
0.027555 0.011795
0.027540 0.011785
0.028235 0.011687
0.041780 0.013055
0.048910 0.013490
0.042994 0.012070
0.027790 0.013303
0.027725 0.012757
0.028429 0.013033
0.027382 0.012729
0.027501 0.012073
0.027462 0.011926
0.034900 0.012022
0.027542 0.011983
0.052363 0.012143
0.051245 0.012732
0.027821 0.012126
0.027130 0.012351
0.032375 0.011774
0.034102 0.012881
0.032902 0.012360
0.047854 0.014044
0.027742 0.012033
0.033919 0.011845
0.045224 0.012118
0.042457 0.012796
0.049648 0.012909
0.035056 0.012830
0.026911 0.011939
0.025815 0.012177
0.040198 0.012509
0.024755 0.012650
0.025444 0.011976
0.042199 0.013952
0.024809 0.013285
0.027143 0.011832
0.026990 0.011773
0.044482 0.012118
0.027579 0.011944
0.036035 0.012441
0.027296 0.011962
0.025624 0.012072
0.029432 0.013520
0.025974 0.012299
0.027121 0.012171
0.026355 0.012071
0.025948 0.012250
0.027226 0.011913
0.040471 0.012205
0.025798 0.012999
0.039852 0.012868
0.026180 0.012459
0.026783 0.011924
0.025858 0.012363
0.030017 0.012255
0.030657 0.013615
0.026674 0.013425
0.026046 0.011965
0.025795 0.012796
0.036914 0.012292
0.025630 0.012212
0.030746 0.012028
0.028899 0.012595
0.026025 0.012080
0.029953 0.012164
0.030956 0.022385
0.025333 0.013718
0.025322 0.011791
0.026800 0.011886
0.025295 0.011936
0.025056 0.012301
0.032382 0.012510
0.025957 0.013207
0.024721 0.012304
0.040336 0.012994
0.027116 0.012194
0.042347 0.012853
0.024919 0.011713
0.025418 0.011792
0.026286 0.012042
0.035579 0.012042
0.025518 0.011847
0.026494 0.012454
0.032453 0.012056
0.040423 0.014097
0.030901 0.012322
0.026723 0.011979
0.034221 0.013040
0.036118 0.012205
0.026013 0.012097
0.025605 0.012699
0.033198 0.012931
0.025993 0.011970
0.035249 0.011991
0.025840 0.013127
0.038239 0.012387
0.026577 0.013170
0.042713 0.012385
0.026632 0.012252
0.038765 0.012066
0.031845 0.013726
0.026815 0.011924
0.026765 0.012879
0.027022 0.012542
0.027370 0.012080
0.027439 0.013235
0.039630 0.012140
0.027746 0.011995
0.037139 0.014048
0.026977 0.011887
0.026479 0.012200
0.027276 0.012102
0.050451 0.013357
0.025936 0.012153
0.040420 0.012981
0.027114 0.012888
0.025783 0.011909
0.028250 0.011726
0.026619 0.011934
0.030559 0.020956
0.027230 0.012234
0.026418 0.011902
0.026349 0.011845
0.025912 0.011972
0.026547 0.012448
0.025901 0.011776
0.025822 0.012159
0.028816 0.011724
0.026191 0.012697
0.026294 0.011982
0.026580 0.011988
0.027095 0.012128
0.033671 0.013229
0.027837 0.011853
0.026246 0.013092
0.025739 0.012508
0.025568 0.011923
0.028041 0.011797
0.025775 0.012200
0.029000 0.013534
0.025534 0.011832
0.026692 0.011814
0.033969 0.012905
0.026168 0.011623
0.025775 0.012737
0.035882 0.012032
0.026768 0.012261
0.025842 0.012109
0.026412 0.011960
0.031045 0.013311
0.025856 0.012323
0.026528 0.012610
0.025809 0.011701
0.046112 0.014494
0.054547 0.012314
0.026753 0.012014
0.029893 0.014244
0.025809 0.012843
0.025926 0.012114
0.029465 0.013484
0.027198 0.012198
0.026769 0.012895
0.025498 0.012176
0.026094 0.011847
0.026073 0.011848
0.026056 0.012237
0.028558 0.012460
0.025965 0.012053
0.025778 0.012819
0.042124 0.012486
0.025774 0.012379
0.026417 0.013293
0.040646 0.013400
0.025117 0.012694
0.025934 0.011950
0.026826 0.011954
0.029248 0.013221
0.026059 0.012741
0.026350 0.012081
0.040471 0.011999
0.025915 0.011921
0.026113 0.012084
0.037264 0.012957
0.026282 0.011873
0.048013 0.013073
0.026674 0.013257
0.027168 0.013387
0.042343 0.014784
0.026380 0.012531
0.030272 0.012262
0.039664 0.013197
0.025838 0.012943
0.026929 0.012078
0.027210 0.012637
0.026313 0.012335
0.026442 0.011974
0.025515 0.012361
0.026438 0.012105
0.026226 0.012185
0.027528 0.012031
0.039433 0.012396
0.026801 0.013272
0.026827 0.012333
0.028240 0.012403
0.037039 0.012247
0.025628 0.011766
0.025981 0.012171
0.026463 0.012235
0.027135 0.011902
0.029402 0.013195
0.027333 0.011744
0.036414 0.012088
0.034940 0.012100
0.027273 0.013361
0.026359 0.011886
0.026528 0.011939
0.043540 0.012818
0.026344 0.011857
0.026299 0.011988
0.030485 0.011779
0.033351 0.012262
0.026568 0.012081
0.034083 0.012265
0.026060 0.012002
0.027816 0.013293
0.027130 0.013476
0.027486 0.012228
0.027302 0.012024
0.026715 0.012584
0.026876 0.012478
0.030709 0.012044
0.026139 0.012515
0.026642 0.012090
0.039794 0.012132
0.028682 0.012088
0.026705 0.011931
0.028388 0.011777
0.026846 0.011943
0.026824 0.014263
0.030488 0.011845
0.037031 0.012761
0.026370 0.012734
0.026706 0.012366
0.028161 0.013586
0.026633 0.012201
0.027926 0.011974
0.026899 0.011992
0.026701 0.011907
0.026564 0.012337
0.026500 0.011986
0.030096 0.014444
0.027945 0.011757
0.028559 0.011865
0.026883 0.012166
0.026528 0.012531
0.028324 0.012320
0.027669 0.012493
0.026571 0.012228
0.028263 0.012191
0.027787 0.011933
0.010562 2.449244
0.012363 0.022146
0.008591 0.012770
0.008391 0.012944
0.011473 0.014017
0.011957 0.012150
0.008207 0.012602
0.009602 0.012114
0.008038 0.012052
0.008792 0.012809
0.008402 0.012526
0.010432 0.013077
0.009775 0.012903
0.008562 0.012123
0.008688 0.012076
0.013808 0.014510
0.009681 0.012607
0.008744 0.012488
0.008692 0.012188
0.012468 0.013191
0.008569 0.012691
0.008561 0.012350
0.008387 0.012036
0.008685 0.012270
0.008583 0.011867
0.008528 0.013502
0.008464 0.012060
0.008270 0.012368
0.008675 0.012791
0.008603 0.011996
0.008561 0.012394
0.008547 0.011954
0.012094 0.013768
0.008695 0.012669
0.008437 0.012209
0.011211 0.013525
0.020953 0.015686
0.010644 0.012106
0.009269 0.011963
0.008608 0.012128
0.008681 0.012800
0.008965 0.012094
0.009763 0.012772
0.008802 0.012048
0.008455 0.011893
0.008767 0.014227
0.009536 0.012097
0.008963 0.012628
0.008902 0.012865
0.008751 0.012132
0.008667 0.011993
0.009152 0.012329
0.009070 0.012179
0.008506 0.012362
0.008709 0.011841
0.010332 0.012665
0.013539 0.013151
0.010855 0.013406
0.008974 0.013669
0.009150 0.012796
0.008682 0.011954
0.008706 0.012324
0.009169 0.012476
0.008718 0.012119
0.008764 0.012185
0.008747 0.012295
0.008771 0.012603
0.009739 0.013132
0.008950 0.014329
0.009295 0.013026
0.008722 0.012036
0.009426 0.012583
0.008728 0.012591
0.008978 0.012199
0.009287 0.011854
0.010150 0.013744
0.013221 0.013622
0.013288 0.013674
0.015445 0.011888
0.008600 0.012351
0.009092 0.013733
0.008868 0.012827
0.008924 0.013029
0.008946 0.012013
0.008976 0.012570
0.009453 0.012373
0.008663 0.017050
0.009932 0.015933
0.008577 0.012759
0.009620 0.012995
0.008636 0.012951
0.016615 0.012642
0.008869 0.016032
0.008717 0.013282
0.008784 0.012582
0.008970 0.011968
0.008423 0.012387
0.008728 0.012365
0.008868 0.012496
0.008854 0.012726
0.008641 0.012322
0.008559 0.012727
0.009636 0.012504
0.008849 0.012466
0.008488 0.012224
0.008548 0.012288
0.008843 0.012196
0.008800 0.012448
0.008671 0.012227
0.010632 0.011898
0.008446 0.012112
0.008295 0.012136
0.008581 0.012919
0.008512 0.012916
0.011807 0.013427
0.008248 0.014653
0.009495 0.013024
0.016815 0.013403
0.008460 0.012368
0.008422 0.012609
0.008585 0.012293
0.008506 0.012713
0.008554 0.012293
0.008627 0.011963
0.008671 0.012458
0.008621 0.012427
0.008563 0.012058
0.008300 0.012751
0.008580 0.012046
0.010287 0.013212
0.008862 0.013204
0.010591 0.013708
0.013134 0.014968
0.009869 0.012559
0.008611 0.012191
0.008496 0.012193
0.008568 0.011974
0.008596 0.012285
0.009838 0.013695
0.008731 0.011886
0.010089 0.011935
0.008637 0.013498
0.009175 0.013019
0.008774 0.012051
0.009802 0.012517
0.008260 0.012656
0.008669 0.012293
0.008325 0.013043
0.008457 0.011904
0.008597 0.012036
0.009410 0.012656
0.010503 0.012761
0.008261 0.011972
0.014042 0.014141
0.010217 0.012418
0.008582 0.012727
0.008426 0.011796
0.008497 0.012197
0.014312 0.014315
0.012834 0.012321
0.008622 0.014093
0.012088 0.012612
0.008579 0.013140
0.008707 0.012361
0.008623 0.011883
0.008960 0.012157
0.009601 0.011984
0.009036 0.012038
0.009230 0.012377
0.009347 0.011877
0.008890 0.012143
0.014424 0.012514
0.014604 0.011940
0.009328 0.012087
0.008742 0.012158
0.010298 0.011988
0.008794 0.011835
0.011828 0.012550
0.008760 0.012559
0.011948 0.012851
0.009542 0.013302
0.008713 0.013123
0.010471 0.012692
0.008769 0.011924
0.010532 0.012087
0.008361 0.012249
0.008946 0.012068
0.008842 0.012035
0.011286 0.014990
0.010601 0.016798
0.010131 0.013303
0.009534 0.011917
0.008816 0.014706
0.008509 0.015888
0.010161 0.016604
0.011213 0.015615
0.009051 0.016389
0.009079 0.015783
0.010468 0.016799
0.012037 0.016343
0.008774 0.015189
0.008818 0.016067
0.008480 0.015400
0.008429 0.015349
